"County","State","X","Date","City","State_Code.x","Station","Day","month","day","TAVG","TMAX","TMIN","TOBS","SNOW","PRCP","PM2.5","CO","NO2","Ozone","SO2","total_confirmed_cases","Deaths","Recovered","Active","State_Code.y","fips"
"Steuben","New York",3221,"Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,0.0430000014603138,NA,92,6,0,0,"NY",36101
"Steuben","New York",3222,"Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.40000009536743,NA,NA,0.0370000004768372,NA,4,0,0,0,"NY",36101
"Steuben","New York",3223,"Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.79999995231628,NA,NA,0.0370000004768372,NA,8,0,0,0,"NY",36101
"Steuben","New York",3224,"Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.40000009536743,NA,NA,0.034000001847744,NA,8,0,0,0,"NY",36101
"Steuben","New York",3225,"Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,0.0419999994337559,NA,11,0,0,0,"NY",36101
"Steuben","New York",3226,"Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.90000009536743,NA,NA,0.0399999991059303,NA,12,0,0,0,"NY",36101
"Steuben","New York",3227,"Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.0329999998211861,NA,13,0,0,0,"NY",36101
"Steuben","New York",3228,"Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.0329999998211861,NA,17,0,0,0,"NY",36101
"Steuben","New York",3229,"Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.09999990463257,NA,NA,0.034000001847744,NA,19,0,0,0,"NY",36101
"Steuben","New York",3230,"Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.40000009536743,NA,NA,0.025000000372529,NA,19,0,0,0,"NY",36101
"Suffolk","Massachusetts",3231,"Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.84999990463257,NA,NA,0.034000001847744,NA,1624,13,0,0,"MA",25025
"Suffolk","Massachusetts",3232,"Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2,NA,NA,0.0329999998211861,NA,4534,48,0,0,"MA",25025
"Suffolk","Massachusetts",3233,"Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.25,NA,NA,0.0359999984502792,NA,4926,79,0,0,"MA",25025
"Suffolk","Massachusetts",3234,"Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.15000009536743,NA,NA,0.0469999983906746,NA,5359,86,0,5273,"MA",25025
"Suffolk","Massachusetts",3235,"Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,NA,NA,5579,86,0,5493,"MA",25025
"Suffolk","Massachusetts",3236,"Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.0419999994337559,NA,5872,86,0,5786,"MA",25025
"Suffolk","Massachusetts",3237,"Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.19999980926514,NA,NA,0.0439999997615814,NA,6279,145,0,6134,"MA",25025
"Suffolk","Massachusetts",3238,"Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.05000019073486,NA,NA,0.0399999991059303,NA,6820,145,0,6675,"MA",25025
"Suffolk","Massachusetts",3239,"Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.40000009536743,NA,NA,0.046000000089407,NA,7272,164,0,7108,"MA",25025
"Suffolk","Massachusetts",3240,"Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.69999980926514,NA,NA,0.0419999994337559,NA,7696,188,0,7508,"MA",25025
"Suffolk","Massachusetts",3241,"Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.05000019073486,NA,NA,0.0549999997019768,NA,8074,236,0,7838,"MA",25025
"Suffolk","Massachusetts",3242,"Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.89999997615814,NA,NA,0.0299999993294477,NA,1896,19,0,0,"MA",25025
"Suffolk","Massachusetts",3243,"Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.0379999987781048,NA,8074,236,0,7838,"MA",25025
"Suffolk","Massachusetts",3244,"Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.34999990463257,NA,NA,0.046000000089407,NA,8669,285,0,8384,"MA",25025
"Suffolk","Massachusetts",3245,"Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.25,NA,NA,0.0430000014603138,NA,9060,285,0,8775,"MA",25025
"Suffolk","Massachusetts",3246,"Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.30000019073486,NA,NA,0.0489999987185001,NA,9739,285,0,9454,"MA",25025
"Suffolk","Massachusetts",3247,"Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.5,NA,NA,0.0410000011324883,NA,10724,285,0,10439,"MA",25025
"Suffolk","Massachusetts",3248,"Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.39999961853027,NA,NA,0.0469999983906746,NA,11218,391,0,10827,"MA",25025
"Suffolk","Massachusetts",3249,"Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.75,NA,NA,0.0419999994337559,NA,11543,391,0,11152,"MA",25025
"Suffolk","Massachusetts",3250,"Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.5,NA,NA,0.0350000001490116,NA,2183,21,0,0,"MA",25025
"Suffolk","Massachusetts",3251,"Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.59999990463257,NA,NA,0.0329999998211861,NA,2429,26,0,0,"MA",25025
"Suffolk","Massachusetts",3252,"Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,0.0320000015199184,NA,2658,27,0,0,"MA",25025
"Suffolk","Massachusetts",3253,"Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.70000004768372,NA,NA,0.0390000008046627,NA,2929,31,0,0,"MA",25025
"Suffolk","Massachusetts",3254,"Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,0.0419999994337559,NA,3245,40,0,0,"MA",25025
"Suffolk","Massachusetts",3255,"Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.15000009536743,NA,NA,0.0320000015199184,NA,3600,48,0,0,"MA",25025
"Suffolk","Massachusetts",3256,"Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.05000019073486,NA,NA,0.0359999984502792,NA,4041,48,0,0,"MA",25025
"Suffolk","Massachusetts",3257,"Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.15000009536743,NA,NA,0.0370000004768372,NA,154,1,0,0,"MA",25025
"Suffolk","Massachusetts",3258,"Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.40000009536743,NA,NA,0.0379999987781048,NA,234,1,0,0,"MA",25025
"Suffolk","Massachusetts",3259,"Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.5,NA,NA,0.0370000004768372,NA,342,1,0,0,"MA",25025
"Suffolk","Massachusetts",3260,"Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.05000019073486,NA,NA,0.0410000011324883,NA,448,2,0,0,"MA",25025
"Suffolk","Massachusetts",3261,"Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.75,NA,NA,0.0410000011324883,NA,631,2,0,0,"MA",25025
"Suffolk","Massachusetts",3262,"Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.69999980926514,NA,NA,0.0329999998211861,NA,843,3,0,0,"MA",25025
"Suffolk","Massachusetts",3263,"Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.79999995231628,NA,NA,0.0390000008046627,NA,940,3,0,0,"MA",25025
"Suffolk","Massachusetts",3264,"Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.75,NA,NA,0.0359999984502792,NA,1115,5,0,0,"MA",25025
"Suffolk","Massachusetts",3265,"Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.40000009536743,NA,NA,0.0390000008046627,NA,1373,6,0,0,"MA",25025
"Susquehanna","Pennsylvania",3266,"Apr 1","Harford","PA","US1PASS0019",20200401,"Apr",1,0,0,0,0,0,10,3.40000009536743,NA,NA,NA,NA,2,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3267,"Apr 10","Harford","PA","US1PASS0019",20200410,"Apr",10,0,0,0,0,5,94,2.59999990463257,NA,NA,NA,NA,22,2,0,0,"PA",42115
"Susquehanna","Pennsylvania",3268,"Apr 11","Harford","PA","US1PASS0019",20200411,"Apr",11,0,0,0,0,0,15,4.09999990463257,NA,NA,NA,NA,23,2,0,0,"PA",42115
"Susquehanna","Pennsylvania",3269,"Apr 12","Harford","PA","US1PASS0019",20200412,"Apr",12,0,0,0,0,0,0,6.69999980926514,NA,NA,NA,NA,25,1,0,24,"PA",42115
"Susquehanna","Pennsylvania",3270,"Apr 13","Harford","PA","US1PASS0019",20200413,"Apr",13,0,0,0,0,0,38,1.70000004768372,NA,NA,NA,NA,31,1,0,30,"PA",42115
"Susquehanna","Pennsylvania",3271,"Apr 14","Harford","PA","US1PASS0019",20200414,"Apr",14,0,0,0,0,0,142,4.09999990463257,NA,NA,NA,NA,32,1,0,31,"PA",42115
"Susquehanna","Pennsylvania",3272,"Apr 15","Harford","PA","US1PASS0019",20200415,"Apr",15,0,0,0,0,0,0,6.19999980926514,NA,NA,NA,NA,40,1,0,39,"PA",42115
"Susquehanna","Pennsylvania",3273,"Apr 16","Harford","PA","US1PASS0019",20200416,"Apr",16,0,0,0,0,20,13,4.80000019073486,NA,NA,NA,NA,49,1,0,48,"PA",42115
"Susquehanna","Pennsylvania",3274,"Apr 17","Harford","PA","US1PASS0019",20200417,"Apr",17,0,0,0,0,8,3,7.19999980926514,NA,NA,NA,NA,58,1,0,57,"PA",42115
"Susquehanna","Pennsylvania",3275,"Apr 18","Harford","PA","US1PASS0019",20200418,"Apr",18,0,0,0,0,135,175,6.30000019073486,NA,NA,NA,NA,59,1,0,58,"PA",42115
"Susquehanna","Pennsylvania",3276,"Apr 19","Harford","PA","US1PASS0019",20200419,"Apr",19,0,0,0,0,0,0,10.3000001907349,NA,NA,NA,NA,63,3,0,60,"PA",42115
"Susquehanna","Pennsylvania",3277,"Apr 2","Harford","PA","US1PASS0019",20200402,"Apr",2,0,0,0,0,0,0,3.20000004768372,NA,NA,NA,NA,3,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3278,"Apr 20","Harford","PA","US1PASS0019",20200420,"Apr",20,0,0,0,0,0,0,4.19999980926514,NA,NA,NA,NA,66,4,0,62,"PA",42115
"Susquehanna","Pennsylvania",3279,"Apr 21","Harford","PA","US1PASS0019",20200421,"Apr",21,0,0,0,0,0,0,4.40000009536743,NA,NA,NA,NA,71,4,0,67,"PA",42115
"Susquehanna","Pennsylvania",3280,"Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,NA,NA,71,4,0,67,"PA",42115
"Susquehanna","Pennsylvania",3281,"Apr 23","Harford","PA","US1PASS0019",20200423,"Apr",23,0,0,0,0,0,0,7.19999980926514,NA,NA,NA,NA,72,4,0,68,"PA",42115
"Susquehanna","Pennsylvania",3282,"Apr 24","Harford","PA","US1PASS0019",20200424,"Apr",24,0,0,0,0,0,30,7.19999980926514,NA,NA,NA,NA,76,4,0,72,"PA",42115
"Susquehanna","Pennsylvania",3283,"Apr 25","Harford","PA","US1PASS0019",20200425,"Apr",25,0,0,0,0,0,23,7.59999990463257,NA,NA,NA,NA,77,4,0,73,"PA",42115
"Susquehanna","Pennsylvania",3284,"Apr 26","Harford","PA","US1PASS0019",20200426,"Apr",26,0,0,0,0,0,5,3.29999995231628,NA,NA,NA,NA,79,4,0,75,"PA",42115
"Susquehanna","Pennsylvania",3285,"Apr 3","Harford","PA","US1PASS0019",20200403,"Apr",3,0,0,0,0,0,0,1.70000004768372,NA,NA,NA,NA,4,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3286,"Apr 4","Harford","PA","US1PASS0019",20200404,"Apr",4,0,0,0,0,0,18,3.20000004768372,NA,NA,NA,NA,5,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3287,"Apr 5","Harford","PA","US1PASS0019",20200405,"Apr",5,0,0,0,0,0,3,5.90000009536743,NA,NA,NA,NA,6,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3288,"Apr 6","Harford","PA","US1PASS0019",20200406,"Apr",6,0,0,0,0,0,0,4.09999990463257,NA,NA,NA,NA,6,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3289,"Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.69999980926514,NA,NA,NA,NA,11,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3290,"Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.69999980926514,NA,NA,NA,NA,14,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3291,"Apr 9","Harford","PA","US1PASS0019",20200409,"Apr",9,0,0,0,0,0,0,5.90000009536743,NA,NA,NA,NA,16,1,0,0,"PA",42115
"Susquehanna","Pennsylvania",3292,"Mar 23","Harford","PA","US1PASS0019",20200323,"Mar",23,0,0,0,0,10,20,3.29999995231628,NA,NA,NA,NA,0,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3293,"Mar 24","Harford","PA","US1PASS0019",20200324,"Mar",24,0,0,0,0,5,89,3.09999990463257,NA,NA,NA,NA,0,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3294,"Mar 25","Harford","PA","US1PASS0019",20200325,"Mar",25,0,0,0,0,0,0,5.30000019073486,NA,NA,NA,NA,0,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3295,"Mar 26","Harford","PA","US1PASS0019",20200326,"Mar",26,0,0,0,0,0,0,7.5,NA,NA,NA,NA,1,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3296,"Mar 27","Harford","PA","US1PASS0019",20200327,"Mar",27,0,0,0,0,0,0,4.59999990463257,NA,NA,NA,NA,1,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3297,"Mar 28","Harford","PA","US1PASS0019",20200328,"Mar",28,0,0,0,0,0,0,3.79999995231628,NA,NA,NA,NA,1,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3298,"Mar 29","Harford","PA","US1PASS0019",20200329,"Mar",29,0,0,0,0,0,109,1.89999997615814,NA,NA,NA,NA,1,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3299,"Mar 30","Harford","PA","US1PASS0019",20200330,"Mar",30,0,0,0,0,0,64,2.79999995231628,NA,NA,NA,NA,1,0,0,0,"PA",42115
"Susquehanna","Pennsylvania",3300,"Mar 31","Harford","PA","US1PASS0019",20200331,"Mar",31,0,0,0,0,0,36,2.20000004768372,NA,NA,NA,NA,1,0,0,0,"PA",42115
"Sussex","Delaware",3301,"Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.90000009536743,NA,NA,0.0445000007748604,NA,101,3,0,0,"DE",10005
"Sussex","Delaware",3302,"Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.0414999984204769,NA,336,3,0,0,"DE",10005
"Sussex","Delaware",3303,"Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.69999980926514,NA,NA,0.0465000011026859,NA,404,10,0,0,"DE",10005
"Sussex","Delaware",3304,"Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.30000019073486,NA,NA,0.0500000007450581,NA,464,10,0,454,"DE",10005
"Sussex","Delaware",3305,"Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.5,NA,NA,0.0445000007748604,NA,551,15,0,536,"DE",10005
"Sussex","Delaware",3306,"Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.40000009536743,NA,NA,0.0439999997615814,NA,639,16,0,623,"DE",10005
"Sussex","Delaware",3307,"Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8,NA,NA,0.046000000089407,NA,678,16,0,662,"DE",10005
"Sussex","Delaware",3308,"Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.39999961853027,NA,NA,0.0480000004172325,NA,698,18,0,680,"DE",10005
"Sussex","Delaware",3309,"Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.5,NA,NA,0.0494999997317791,NA,811,22,0,789,"DE",10005
"Sussex","Delaware",3310,"Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.90000009536743,NA,NA,0.0414999984204769,NA,886,25,0,861,"DE",10005
"Sussex","Delaware",3311,"Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.5,NA,NA,0.0474999994039536,NA,886,25,0,861,"DE",10005
"Sussex","Delaware",3312,"Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4,NA,NA,0.0465000011026859,NA,105,3,0,0,"DE",10005
"Sussex","Delaware",3313,"Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.69999980926514,NA,NA,0.0405000001192093,NA,1055,26,0,1029,"DE",10005
"Sussex","Delaware",3314,"Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.5,NA,NA,0.0430000014603138,NA,1139,32,0,1107,"DE",10005
"Sussex","Delaware",3315,"Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.5,NA,NA,0.0474999994039536,NA,1317,36,0,1281,"DE",10005
"Sussex","Delaware",3316,"Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.69999980926514,NA,NA,0.0405000001192093,NA,1377,37,0,1340,"DE",10005
"Sussex","Delaware",3317,"Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.19999980926514,NA,NA,0.0350000001490116,NA,1394,40,0,1354,"DE",10005
"Sussex","Delaware",3318,"Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.40000009536743,NA,NA,0.0480000004172325,NA,1490,42,0,1448,"DE",10005
"Sussex","Delaware",3319,"Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.30000019073486,NA,NA,0.0405000001192093,NA,1801,43,0,1758,"DE",10005
"Sussex","Delaware",3320,"Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3,NA,NA,0.0410000011324883,NA,117,3,0,0,"DE",10005
"Sussex","Delaware",3321,"Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.70000004768372,NA,NA,0.0375000014901161,NA,125,3,0,0,"DE",10005
"Sussex","Delaware",3322,"Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.19999980926514,NA,NA,0.0375000014901161,NA,151,3,0,0,"DE",10005
"Sussex","Delaware",3323,"Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.19999980926514,NA,NA,0.0445000007748604,NA,159,3,0,0,"DE",10005
"Sussex","Delaware",3324,"Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,13.3000001907349,NA,NA,0.0439999997615814,NA,210,3,0,0,"DE",10005
"Sussex","Delaware",3325,"Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.10000038146973,NA,NA,0.0515000000596046,NA,279,3,0,0,"DE",10005
"Sussex","Delaware",3326,"Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.5,NA,NA,0.0480000004172325,NA,294,3,0,0,"DE",10005
"Sussex","Delaware",3327,"Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.59999990463257,NA,NA,0.0399999991059303,NA,18,0,0,0,"DE",10005
"Sussex","Delaware",3328,"Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.19999980926514,NA,NA,0.0379999987781048,NA,23,0,0,0,"DE",10005
"Sussex","Delaware",3329,"Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.19999980926514,NA,NA,0.0430000014603138,NA,26,0,0,0,"DE",10005
"Sussex","Delaware",3330,"Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.69999980926514,NA,NA,0.0434999987483025,NA,27,1,0,0,"DE",10005
"Sussex","Delaware",3331,"Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10.3999996185303,NA,NA,0.0410000011324883,NA,37,1,0,0,"DE",10005
"Sussex","Delaware",3332,"Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8,NA,NA,0.0450000017881393,NA,59,1,0,0,"DE",10005
"Sussex","Delaware",3333,"Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.69999980926514,NA,NA,0.0315000005066395,NA,66,1,0,0,"DE",10005
"Sussex","Delaware",3334,"Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.5,NA,NA,0.0384999997913837,NA,81,1,0,0,"DE",10005
"Sussex","Delaware",3335,"Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.59999990463257,NA,NA,0.0439999997615814,NA,88,2,0,0,"DE",10005
"Sussex","New Jersey",3336,"Apr 1","Franklin","NJ","US1NJGL0006",20200401,"Apr",1,0,20,4.5,1.7,0,3.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3337,"Apr 10","Franklin","NJ","US1NJGL0006",20200410,"Apr",10,0,20,1.7,2.8,0,39.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3338,"Apr 11","Franklin","NJ","US1NJGL0006",20200411,"Apr",11,0,18.9,-1,3.9,0,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3339,"Apr 12","Franklin","NJ","US1NJGL0006",20200412,"Apr",12,0,30.5,-6.5,1.7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3340,"Apr 13","Franklin","NJ","US1NJGL0006",20200413,"Apr",13,0,38.9,11.7,12.8,0,195.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3341,"Apr 14","Franklin","NJ","US1NJGL0006",20200414,"Apr",14,0,31.7,10,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3342,"Apr 15","Franklin","NJ","US1NJGL0006",20200415,"Apr",15,0,22.8,1.7,1.7,0,7.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3343,"Apr 16","Franklin","NJ","US1NJGL0006",20200416,"Apr",16,0,18.3,-3.2,1.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3344,"Apr 17","Franklin","NJ","US1NJGL0006",20200417,"Apr",17,0,17.2,-8.2,-3.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3345,"Apr 18","Franklin","NJ","US1NJGL0006",20200418,"Apr",18,0,16.1,-4.9,1.1,0,30.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3346,"Apr 19","Franklin","NJ","US1NJGL0006",20200419,"Apr",19,0,21.7,-7.1,-2.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3347,"Apr 2","Franklin","NJ","US1NJGL0006",20200402,"Apr",2,0,25,3.3,2.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3348,"Apr 20","Franklin","NJ","US1NJGL0006",20200420,"Apr",20,0,29.4,-2.2,5.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3349,"Apr 21","Franklin","NJ","US1NJGL0006",20200421,"Apr",21,0,25,-3.3,2.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3350,"Apr 22","Franklin","NJ","US1NJGL0006",20200422,"Apr",22,0,20,-1.1,0,0,64.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3351,"Apr 23","Franklin","NJ","US1NJGL0006",20200423,"Apr",23,0,20.5,-4.3,0,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3352,"Apr 24","Franklin","NJ","US1NJGL0006",20200424,"Apr",24,0,21.6,3.3,3.3,0,142.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3353,"Apr 25","Franklin","NJ","US1NJGL0006",20200425,"Apr",25,0,26.1,5.6,6.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3354,"Apr 26","Franklin","NJ","US1NJGL0006",20200426,"Apr",26,0,16.1,6.1,6.7,0,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3355,"Apr 3","Franklin","NJ","US1NJGL0006",20200403,"Apr",3,0,26.1,8.9,5.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3356,"Apr 4","Franklin","NJ","US1NJGL0006",20200404,"Apr",4,0,29.5,13.3,7.8,0,3.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3357,"Apr 5","Franklin","NJ","US1NJGL0006",20200405,"Apr",5,0,35.6,15.6,9.4,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3358,"Apr 6","Franklin","NJ","US1NJGL0006",20200406,"Apr",6,0,36.6,9.4,5,0,2.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3359,"Apr 7","Franklin","NJ","US1NJGL0006",20200407,"Apr",7,0,37.8,6.6,4.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3360,"Apr 8","Franklin","NJ","US1NJGL0006",20200408,"Apr",8,0,37.8,9.4,8.3,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3361,"Apr 9","Franklin","NJ","US1NJGL0006",20200409,"Apr",9,0,30.5,6.1,8.9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
"Sussex","New Jersey",3362,"Mar 23","Franklin","NJ","US1NJGL0006",20200323,"Mar",23,0,10.5,-3.3,-0.6,0,7.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",34037
