"","County","State","Date","City","State_Code","Station","Day","month","day","TAVG","TMAX","TMIN","TOBS","SNOW","PRCP","PM2.5","CO","NO2","Ozone","SO2","total_confirmed_cases","Deaths","Recovered","Active"
"2991","Prince George's","Maryland","Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.90000009536743,NA,NA,0.046000000089407,NA,2356,72,0,2284
"2992","Prince George's","Maryland","Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4,NA,NA,0.0476999990642071,NA,2516,72,0,2444
"2993","Prince George's","Maryland","Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,0.0472999997437,NA,2722,72,0,2650
"2994","Prince George's","Maryland","Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.09999990463257,NA,NA,0.050500001758337,NA,2966,77,0,2889
"2995","Prince George's","Maryland","Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.19999980926514,NA,NA,0.0452999994158745,NA,3160,95,0,3065
"2996","Prince George's","Maryland","Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.09999990463257,NA,NA,0.0493000000715256,NA,3345,105,0,3240
"2997","Prince George's","Maryland","Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.59999990463257,NA,NA,0.0469999983906746,NA,473,9,0,0
"2998","Prince George's","Maryland","Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.5,NA,NA,0.043699998408556,NA,3583,112,0,3471
"2999","Prince George's","Maryland","Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.40000009536743,NA,NA,0.0469999983906746,NA,3734,118,0,3616
"3000","Prince George's","Maryland","Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.29999995231628,NA,NA,0.0489999987185001,NA,3875,132,0,3743
"3001","Prince George's","Maryland","Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.79999995231628,NA,NA,0.0403000004589558,NA,4141,150,0,3991
"3002","Prince George's","Maryland","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.79999995231628,NA,NA,0.0309999994933605,NA,4403,158,0,4245
"3003","Prince George's","Maryland","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.046000000089407,NA,4795,173,0,4622
"3004","Prince George's","Maryland","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.60000002384186,NA,NA,0.0370000004768372,NA,4987,174,0,4813
"3005","Prince George's","Maryland","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0.800000011920929,NA,NA,0.0463000014424324,NA,563,9,0,0
"3006","Prince George's","Maryland","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.20000004768372,NA,NA,0.035300001502037,NA,653,13,0,0
"3007","Prince George's","Maryland","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.0432999990880489,NA,785,16,0,0
"3008","Prince George's","Maryland","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.90000009536743,NA,NA,0.0509999990463257,NA,916,23,0,0
"3009","Prince George's","Maryland","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.09999990463257,NA,NA,0.0432999990880489,NA,1020,26,0,0
"3010","Prince George's","Maryland","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.70000004768372,NA,NA,0.0507000014185905,NA,1310,32,0,0
"3011","Prince George's","Maryland","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.19999980926514,NA,NA,0.050500001758337,NA,1476,34,0,0
"3012","Prince George's","Maryland","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.10000002384186,NA,NA,0.0329999998211861,NA,47,1,0,0
"3013","Prince George's","Maryland","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.59999990463257,NA,NA,0.0377000011503696,NA,63,2,0,0
"3014","Prince George's","Maryland","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2,NA,NA,0.035300001502037,NA,76,2,0,0
"3015","Prince George's","Maryland","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.19999980926514,NA,NA,0.0403000004589558,NA,101,2,0,0
"3016","Prince George's","Maryland","Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4,NA,NA,0.0456999987363815,NA,148,2,0,0
"3017","Prince George's","Maryland","Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.19999980926514,NA,NA,0.0417000018060207,NA,196,2,0,0
"3018","Prince George's","Maryland","Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5,NA,NA,0.0273000001907349,NA,247,3,0,0
"3019","Prince George's","Maryland","Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.79999995231628,NA,NA,0.0469999983906746,NA,294,6,0,0
"3020","Prince George's","Maryland","Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.89999997615814,NA,NA,0.0390000008046627,NA,341,7,0,0
"3021","Providence","Rhode Island","Apr 1","Cumberland","RI","US1RIPR0055",20200401,"Apr",1,3.3,7.8,-0.6,0,0,0,3,NA,NA,NA,NA,301,0,0,0
"3022","Providence","Rhode Island","Apr 10","Cumberland","RI","US1RIPR0055",20200410,"Apr",10,6.5,10,2.8,0,0,189.5,1.29999995231628,NA,NA,NA,NA,955,3,0,0
"3023","Providence","Rhode Island","Apr 11","Cumberland","RI","US1RIPR0055",20200411,"Apr",11,6.2,11.7,2.2,0,0,10,0.600000023841858,NA,NA,NA,NA,1278,3,0,0
"3024","Providence","Rhode Island","Apr 12","Cumberland","RI","US1RIPR0055",20200412,"Apr",12,7.1,15,0.6,0,0,0,NA,NA,NA,NA,NA,1278,3,0,1275
"3025","Providence","Rhode Island","Apr 13","Cumberland","RI","US1RIPR0055",20200413,"Apr",13,10.8,16.1,10.6,0,0,42,9.30000019073486,NA,NA,NA,NA,1278,3,0,1275
"3026","Providence","Rhode Island","Apr 14","Cumberland","RI","US1RIPR0055",20200414,"Apr",14,12.1,15,7.2,0,0,437,4,NA,NA,NA,NA,1278,3,0,1275
"3027","Providence","Rhode Island","Apr 15","Cumberland","RI","US1RIPR0055",20200415,"Apr",15,9,12.8,1.7,0,0,6.5,3.29999995231628,NA,NA,NA,NA,1957,3,0,1954
"3028","Providence","Rhode Island","Apr 16","Cumberland","RI","US1RIPR0055",20200416,"Apr",16,5.6,9.4,0.6,0,0,0,4.5,NA,NA,NA,NA,2072,3,0,2069
"3029","Providence","Rhode Island","Apr 17","Cumberland","RI","US1RIPR0055",20200417,"Apr",17,5.1,10.6,0.6,0,0,0,4.80000019073486,NA,NA,NA,NA,2703,3,0,2700
"3030","Providence","Rhode Island","Apr 18","Cumberland","RI","US1RIPR0055",20200418,"Apr",18,3.2,5,0,0,140,111.5,2.40000009536743,NA,NA,NA,NA,2703,3,0,2700
"3031","Providence","Rhode Island","Apr 19","Cumberland","RI","US1RIPR0055",20200419,"Apr",19,7.2,15.6,1.1,0,0,99,6.69999980926514,NA,NA,NA,NA,3014,3,0,3011
"3032","Providence","Rhode Island","Apr 2","Cumberland","RI","US1RIPR0055",20200402,"Apr",2,7.4,12.8,4.4,0,0,0,0.600000023841858,NA,NA,NA,NA,418,0,0,0
"3033","Providence","Rhode Island","Apr 20","Cumberland","RI","US1RIPR0055",20200420,"Apr",20,10.1,12.2,1.1,0,0,0,3.59999990463257,NA,NA,NA,NA,3491,3,0,3488
"3034","Providence","Rhode Island","Apr 21","Cumberland","RI","US1RIPR0055",20200421,"Apr",21,5.4,9.4,-0.6,0,0,0,NA,NA,NA,NA,NA,3727,3,0,3724
"3035","Providence","Rhode Island","Apr 22","Cumberland","RI","US1RIPR0055",20200422,"Apr",22,4.4,8.9,1.1,0,0,134.5,0.800000011920929,NA,NA,NA,NA,4064,3,0,4061
"3036","Providence","Rhode Island","Apr 23","Cumberland","RI","US1RIPR0055",20200423,"Apr",23,5.8,12.8,-0.6,0,0,0,3,NA,NA,NA,NA,4350,0,0,4350
"3037","Providence","Rhode Island","Apr 24","Cumberland","RI","US1RIPR0055",20200424,"Apr",24,6.1,7.2,3.3,0,0,39.5,5.5,NA,NA,NA,NA,4603,0,0,4603
"3038","Providence","Rhode Island","Apr 25","Cumberland","RI","US1RIPR0055",20200425,"Apr",25,8.5,16.1,0,0,0,45.5,7,NA,NA,NA,NA,4916,0,0,4916
"3039","Providence","Rhode Island","Apr 26","Cumberland","RI","US1RIPR0059",20200426,"Apr",26,7,12.2,4.4,0,0,0,4.59999990463257,NA,NA,NA,NA,5266,0,0,5266
"3040","Providence","Rhode Island","Apr 3","Cumberland","RI","US1RIPR0055",20200403,"Apr",3,6.8,7.8,5.6,0,0,109.5,0.600000023841858,NA,NA,NA,NA,418,3,0,0
"3041","Providence","Rhode Island","Apr 4","Cumberland","RI","US1RIPR0055",20200404,"Apr",4,7,11.7,3.3,0,0,134.5,3.79999995231628,NA,NA,NA,NA,418,3,0,0
"3042","Providence","Rhode Island","Apr 5","Cumberland","RI","US1RIPR0055",20200405,"Apr",5,6.9,11.1,4.4,0,0,0,4.80000019073486,NA,NA,NA,NA,491,3,0,0
"3043","Providence","Rhode Island","Apr 6","Cumberland","RI","US1RIPR0055",20200406,"Apr",6,9.8,17.2,3.3,0,0,0,3.20000004768372,NA,NA,NA,NA,538,3,0,0
"3044","Providence","Rhode Island","Apr 7","Cumberland","RI","US1RIPR0055",20200407,"Apr",7,11.9,19.4,7.8,0,0,0,2.5,NA,NA,NA,NA,622,3,0,0
"3045","Providence","Rhode Island","Apr 8","Cumberland","RI","US1RIPR0055",20200408,"Apr",8,9.6,12.8,5,0,0,22.5,4,NA,NA,NA,NA,832,3,0,0
"3046","Providence","Rhode Island","Apr 9","Cumberland","RI","US1RIPR0055",20200409,"Apr",9,7.5,11.1,4.4,0,0,2.5,NA,NA,NA,NA,NA,832,3,0,0
"3047","Providence","Rhode Island","Mar 23","Cumberland","RI","US1RIPR0055",20200323,"Mar",23,0.7,5.6,-2.8,0,0,0,5.19999980926514,NA,NA,NA,NA,52,0,0,0
"3048","Providence","Rhode Island","Mar 24","Cumberland","RI","US1RIPR0055",20200324,"Mar",24,5.6,11.1,2.2,0,5,462,3.15000009536743,NA,NA,NA,NA,52,0,0,0
"3049","Providence","Rhode Island","Mar 25","Cumberland","RI","US1RIPR0055",20200325,"Mar",25,5,7.2,2.8,0,0,0,5.59999990463257,NA,NA,NA,NA,52,0,0,0
"3050","Providence","Rhode Island","Mar 26","Cumberland","RI","US1RIPR0055",20200326,"Mar",26,5.8,14.4,0.6,0,0,10,3.5,NA,NA,NA,NA,91,0,0,0
"3051","Providence","Rhode Island","Mar 27","Cumberland","RI","US1RIPR0055",20200327,"Mar",27,11.3,18.9,5.6,0,0,0,2.59999990463257,NA,NA,NA,NA,91,0,0,0
"3052","Providence","Rhode Island","Mar 28","Cumberland","RI","US1RIPR0055",20200328,"Mar",28,7.4,11.7,-0.6,0,0,0,7.19999980926514,NA,NA,NA,NA,91,0,0,0
"3053","Providence","Rhode Island","Mar 29","Cumberland","RI","US1RIPR0055",20200329,"Mar",29,6.8,7.8,5,0,0,156,2.79999995231628,NA,NA,NA,NA,156,0,0,0
"3054","Providence","Rhode Island","Mar 30","Cumberland","RI","US1RIPR0055",20200330,"Mar",30,5.9,7.8,3.3,0,0,171.5,1.89999997615814,NA,NA,NA,NA,156,0,0,0
"3055","Providence","Rhode Island","Mar 31","Cumberland","RI","US1RIPR0055",20200331,"Mar",31,4.8,8.3,0,0,0,39.5,4.40000009536743,NA,NA,NA,NA,208,0,0,0
"3056","Queens","New York","Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.25,NA,NA,0.0439999997615814,NA,0,0,0,0
"3057","Queens","New York","Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2,NA,NA,0.0370000004768372,NA,0,0,0,0
"3058","Queens","New York","Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.75,NA,NA,0.046000000089407,NA,0,0,0,0
"3059","Queens","New York","Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.90000009536743,NA,NA,0.0489999987185001,NA,0,0,0,0
"3060","Queens","New York","Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.05000019073486,NA,NA,0.046000000089407,NA,0,0,0,0
"3061","Queens","New York","Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.95000004768372,NA,NA,0.0450000017881393,NA,0,0,0,0
"3062","Queens","New York","Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.046000000089407,NA,0,0,0,0
"3063","Queens","New York","Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.90000009536743,NA,NA,0.0419999994337559,NA,0,0,0,0
"3064","Queens","New York","Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.34999990463257,NA,NA,0.0450000017881393,NA,0,0,0,0
"3065","Queens","New York","Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.05000019073486,NA,NA,0.0390000008046627,NA,0,0,0,0
"3066","Queens","New York","Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.25,NA,NA,0.0529999993741512,NA,0,0,0,0
"3067","Queens","New York","Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.25,NA,NA,0.0410000011324883,NA,0,0,0,0
"3068","Queens","New York","Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.20000004768372,NA,NA,0.0430000014603138,NA,0,0,0,0
"3069","Queens","New York","Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.19999980926514,NA,NA,0.0410000011324883,NA,0,0,0,0
"3070","Queens","New York","Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.25,NA,NA,0.0410000011324883,NA,0,0,0,0
"3071","Queens","New York","Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.05000019073486,NA,NA,0.034000001847744,NA,0,0,0,0
"3072","Queens","New York","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.15000009536743,NA,NA,0.0370000004768372,NA,0,0,0,0
"3073","Queens","New York","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.55000019073486,NA,NA,0.0469999983906746,NA,0,0,0,0
"3074","Queens","New York","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.84999990463257,NA,NA,0.0430000014603138,NA,0,0,0,0
"3075","Queens","New York","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.64999997615814,NA,NA,0.0350000001490116,NA,0,0,0,0
"3076","Queens","New York","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.95000004768372,NA,NA,0.0399999991059303,NA,0,0,0,0
"3077","Queens","New York","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.75,NA,NA,0.0309999994933605,NA,0,0,0,0
"3078","Queens","New York","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.79999995231628,NA,NA,0.0419999994337559,NA,0,0,0,0
"3079","Queens","New York","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.34999990463257,NA,NA,NA,NA,0,0,0,0
"3080","Queens","New York","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.64999961853027,NA,NA,0.0419999994337559,NA,0,0,0,0
"3081","Queens","New York","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.54999995231628,NA,NA,0.0439999997615814,NA,0,0,0,0
"3082","Queens","New York","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.59999990463257,NA,NA,0.0370000004768372,NA,0,0,0,0
"3083","Queens","New York","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.95000004768372,NA,NA,0.0399999991059303,NA,0,0,0,0
"3084","Queens","New York","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.05000019073486,NA,NA,0.0379999987781048,NA,0,0,0,0
"3085","Queens","New York","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.80000019073486,NA,NA,0.0359999984502792,NA,0,0,0,0
"3086","Queens","New York","Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.80000019073486,NA,NA,0.0469999983906746,NA,0,0,0,0
"3087","Queens","New York","Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.25,NA,NA,0.0399999991059303,NA,0,0,0,0
"3088","Queens","New York","Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0.649999976158142,NA,NA,0.0410000011324883,NA,0,0,0,0
"3089","Queens","New York","Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4,NA,NA,0.0329999998211861,NA,0,0,0,0
"3090","Queens","New York","Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.89999997615814,NA,NA,0.0399999991059303,NA,0,0,0,0
"3091","Rockingham","New Hampshire","Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.0406999997794628,NA,137,1,0,0
"3092","Rockingham","New Hampshire","Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.70000004768372,NA,NA,0.0373000018298626,NA,268,1,0,0
"3093","Rockingham","New Hampshire","Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.70000004768372,NA,NA,0.0417000018060207,NA,305,1,0,0
"3094","Rockingham","New Hampshire","Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.30000019073486,NA,NA,0.0493000000715256,NA,314,1,0,313
"3095","Rockingham","New Hampshire","Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.19999980926514,NA,NA,0.0476999990642071,NA,345,1,0,344
"3096","Rockingham","New Hampshire","Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.75,NA,NA,0.046000000089407,NA,378,1,0,377
"3097","Rockingham","New Hampshire","Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,0.0463000014424324,NA,399,1,0,398
"3098","Rockingham","New Hampshire","Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.25,NA,NA,0.0419999994337559,NA,399,1,0,398
"3099","Rockingham","New Hampshire","Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.34999990463257,NA,NA,0.0456999987363815,NA,449,1,0,448
"3100","Rockingham","New Hampshire","Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.84999990463257,NA,NA,0.0452999994158745,NA,466,1,0,465
"3101","Rockingham","New Hampshire","Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.89999961853027,NA,NA,0.0537000000476837,NA,479,1,0,478
"3102","Rockingham","New Hampshire","Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.65000009536743,NA,NA,0.0377000011503696,NA,170,1,0,0
"3103","Rockingham","New Hampshire","Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.69999980926514,NA,NA,0.0419999994337559,NA,489,1,0,488
"3104","Rockingham","New Hampshire","Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.09999990463257,NA,NA,0.0456999987363815,NA,493,1,0,492
"3105","Rockingham","New Hampshire","Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.0432999990880489,NA,519,1,0,518
"3106","Rockingham","New Hampshire","Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.40000009536743,NA,NA,0.0483000017702579,NA,551,1,0,550
"3107","Rockingham","New Hampshire","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10.1000003814697,NA,NA,0.0472999997437,NA,568,1,0,567
"3108","Rockingham","New Hampshire","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10.1000003814697,NA,NA,0.0489999987185001,NA,593,1,0,592
"3109","Rockingham","New Hampshire","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7,NA,NA,0.0467000007629395,NA,619,1,0,618
"3110","Rockingham","New Hampshire","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.54999995231628,NA,NA,0.0419999994337559,NA,170,1,0,0
"3111","Rockingham","New Hampshire","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.05000019073486,NA,NA,0.0379999987781048,NA,190,1,0,0
"3112","Rockingham","New Hampshire","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.94999980926514,NA,NA,0.0357000008225441,NA,213,1,0,0
"3113","Rockingham","New Hampshire","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.19999980926514,NA,NA,0.0423000007867813,NA,246,1,0,0
"3114","Rockingham","New Hampshire","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.59999990463257,NA,NA,0.0439999997615814,NA,246,1,0,0
"3115","Rockingham","New Hampshire","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.34999990463257,NA,NA,0.0410000011324883,NA,255,1,0,0
"3116","Rockingham","New Hampshire","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.55000019073486,NA,NA,0.0450000017881393,NA,268,1,0,0
"3117","Rockingham","New Hampshire","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.75,NA,NA,0.0419999994337559,NA,28,0,0,0
"3118","Rockingham","New Hampshire","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.29999995231628,NA,NA,0.0412999987602234,NA,38,0,0,0
"3119","Rockingham","New Hampshire","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.90000009536743,NA,NA,0.0434999987483025,NA,42,0,0,0
"3120","Rockingham","New Hampshire","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.05000019073486,NA,NA,0.0450000017881393,NA,56,0,0,0
"3121","Rockingham","New Hampshire","Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.84999990463257,NA,NA,0.0427000001072884,NA,67,0,0,0
"3122","Rockingham","New Hampshire","Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.30000019073486,NA,NA,0.0432999990880489,NA,75,0,0,0
"3123","Rockingham","New Hampshire","Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.80000019073486,NA,NA,0.0456999987363815,NA,86,0,0,0
"3124","Rockingham","New Hampshire","Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.40000009536743,NA,NA,0.0456999987363815,NA,100,1,0,0
"3125","Rockingham","New Hampshire","Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.90000009536743,NA,NA,0.0447000004351139,NA,137,1,0,0
"3126","Rutland","Vermont","Apr 1","Rutland","VT","USC00436995",20200401,"Apr",1,0,9.4,-5.6,-5,0,0,6.5,NA,NA,0.0439999997615814,NA,10,0,0,0
"3127","Rutland","Vermont","Apr 10","Rutland","VT","USC00436995",20200410,"Apr",10,0,7.8,1.1,2.2,0,163,3,NA,NA,0.0379999987781048,NA,34,0,0,0
"3128","Rutland","Vermont","Apr 11","Rutland","VT","USC00436995",20200411,"Apr",11,0,5,-0.6,0,8,46,3,NA,NA,0.0410000011324883,NA,35,0,0,0
"3129","Rutland","Vermont","Apr 12","Rutland","VT","USC00436995",20200412,"Apr",12,0,8.3,-3.9,-3.9,0,0,8.30000019073486,NA,NA,0.0469999983906746,NA,36,0,0,36
"3130","Rutland","Vermont","Apr 13","Rutland","VT","USC00436995",20200413,"Apr",13,0,13.3,-3.9,10.6,0,0,2.90000009536743,NA,NA,0.0410000011324883,NA,39,0,0,39
"3131","Rutland","Vermont","Apr 14","Rutland","VT","USC00436995",20200414,"Apr",14,0,15.6,3.9,3.9,0,163,3.5,NA,NA,0.0469999983906746,NA,8,0,0,8
"3132","Rutland","Vermont","Apr 15","Rutland","VT","USC00436995",20200415,"Apr",15,0,9.4,1.1,1.7,0,0,4.59999990463257,NA,NA,0.0450000017881393,NA,39,0,0,39
"3133","Rutland","Vermont","Apr 16","Rutland","VT","USC00436995",20200416,"Apr",16,0,6.7,-0.6,0,0,0,4.09999990463257,NA,NA,0.0399999991059303,NA,41,0,0,41
"3134","Rutland","Vermont","Apr 17","Rutland","VT","USC00436995",20200417,"Apr",17,0,5,-1.7,-0.6,0,NA,5,NA,NA,0.0469999983906746,NA,41,1,0,40
"3135","Rutland","Vermont","Apr 18","Rutland","VT","USC00436995",20200418,"Apr",18,0,6.7,-0.6,1.1,0,0,9.5,NA,NA,0.046000000089407,NA,42,1,0,41
"3136","Rutland","Vermont","Apr 19","Rutland","VT","USC00436995",20200419,"Apr",19,0,8.9,-5,-4.4,0,0,10.6000003814697,NA,NA,0.0520000010728836,NA,43,1,0,42
"3137","Rutland","Vermont","Apr 2","Rutland","VT","USC00436995",20200402,"Apr",2,0,8.9,-5,0.6,0,0,3.5,NA,NA,0.0350000001490116,NA,12,0,0,0
"3138","Rutland","Vermont","Apr 20","Rutland","VT","USC00436995",20200420,"Apr",20,0,15.6,-4.4,0,0,30,4.59999990463257,NA,NA,0.0419999994337559,NA,43,1,0,42
"3139","Rutland","Vermont","Apr 21","Rutland","VT","USC00436995",20200421,"Apr",21,0,10,-3.9,-3.3,0,0,6.30000019073486,NA,NA,0.0419999994337559,NA,44,1,0,43
"3140","Rutland","Vermont","Apr 22","Rutland","VT","USC00436995",20200422,"Apr",22,0,11.7,-3.9,-3.3,0,84,3.90000009536743,NA,NA,0.046000000089407,NA,44,1,0,43
"3141","Rutland","Vermont","Apr 23","Rutland","VT","USC00436995",20200423,"Apr",23,0,3.3,-3.3,-2.8,0,0,6.69999980926514,NA,NA,0.0480000004172325,NA,44,1,0,43
"3142","Rutland","Vermont","Apr 24","Rutland","VT","USC00436995",20200424,"Apr",24,0,11.7,-2.8,2.2,0,0,7.69999980926514,NA,NA,0.046000000089407,NA,44,1,0,43
"3143","Rutland","Vermont","Apr 25","Rutland","VT","USC00436995",20200425,"Apr",25,0,12.8,1.1,3.3,0,0,8.69999980926514,NA,NA,0.0480000004172325,NA,44,1,0,43
"3144","Rutland","Vermont","Apr 26","Rutland","VT","USC00436995",20200426,"Apr",26,0,17.2,1.7,2.2,0,0,6.80000019073486,NA,NA,0.046000000089407,NA,44,1,0,43
"3145","Rutland","Vermont","Apr 3","Rutland","VT","USC00436995",20200403,"Apr",3,0,5.6,0.6,3.3,0,58,3.09999990463257,NA,NA,0.034000001847744,NA,17,0,0,0
"3146","Rutland","Vermont","Apr 4","Rutland","VT","USC00436995",20200404,"Apr",4,0,7.8,3.3,5,0,5,4.19999980926514,NA,NA,0.0390000008046627,NA,24,0,0,0
"3147","Rutland","Vermont","Apr 5","Rutland","VT","USC00436995",20200405,"Apr",5,0,14.4,5,5.6,0,0,5.30000019073486,NA,NA,0.034000001847744,NA,27,0,0,0
