"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/12/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/13/2020","AQS","230090103","1","0","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/14/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","20","83.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/15/2020","AQS","230090103","1","0","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/16/2020","AQS","230090103","1","0","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/17/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/18/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/19/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/20/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/21/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","22","92.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/22/2020","AQS","230090103","1","0.3","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/23/2020","AQS","230090103","1","0","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/24/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/25/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/26/2020","AQS","230090103","1","0","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/27/2020","AQS","230090103","1","0","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/28/2020","AQS","230090103","1","0","ppb","0","MCFARLAND HILL Air Pollutant Research Site","22","92.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/29/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/30/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/31/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/01/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/02/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/03/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/04/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","22","92.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/05/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","22","92.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/06/2020","AQS","230090103","1","0","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/07/2020","AQS","230090103","1","0","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/08/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/09/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/10/2020","AQS","230090103","1","0","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/11/2020","AQS","230090103","1","0.3","ppb","0","MCFARLAND HILL Air Pollutant Research Site","22","92.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/12/2020","AQS","230090103","1","0","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
